sentence_id,text,label_openai,basis_openai,label_gemini,basis_gemini
Z069768,"亦如孟子既説性善,荀子既説性惡,他無可得説,只得説箇善惡,混若有箇三底道理。",N,三底道理는 형이상학적 원리 아닌 도리 의미,N,"道理는 '도리, 이치'의 일상적 용법"
Z069770,"㸔他裡面推得辛苦,却就上面説些道理,亦不透徹㸔来。",N,説些道理는 일상적 도리 의미로 형이상학적 아님,N,"道理는 '도리, 이치'의 일상적 용법"
Z069804,然亦非它真見得這道理。,N,見得這道理는 이해 의미로 형이상학적 아님,N,"道理는 '도리, 이치'의 일상적 용법"
Z069806,"性者生之理,氣者生之質,已有形状。",C,性者生之理는 理 작용 여부 언급 안 됨,C,理는 '생명의 원리'로 정의되나 작용 여부 불분명
Z069808,"只當云:'性者,生之理也;氣者,生之質也。",C,生之理也는 理 작용 여부 명확하지 않음,C,理는 '생명의 원리'로 정의되나 작용 여부 불분명
Z069817,"知自貴於物,然後知仁義;知仁義,然後重禮節;重禮節,然後安䖏善;安䖏善,然後樂循理。",C,樂循理는 理 작용 여부 불명확함,N,循理는 '이치를 따르다'는 관용적 용법
Z069822,"如正誼、明道之言,却自是好道夫問:""或謂此語是有是非、無利害如何?""曰:""是不論利害,只論是非,理固然也。",N,理固然也는 도리 의미로 형이상학적 아님,C,理는 '마땅히 그러함'을 나타내나 작용 여부 불분명
Z069838,"劉淳叟問:""漢儒何以溺心訓詁而不及理?""曰:""漢初諸儒,專治訓詁,如教人,亦只言某字訓某字,自尋義理而已。",N,理가 어휘적 의미인 '의리'로 쓰임,N,義理: 형이상학적 원리가 아닌 어휘적 용법
Z069850,"問揚子避碍通諸理之説,是否?""曰:""大槩也似只是言語有病。",N,諸理가 일반적 '도리' 의미로 쓰임,N,諸理: 형이상학적 원리가 아닌 어휘적 용법
Z069852,"少間䖏事,不㸔道理,當如何?便先有箇依違閃避之心矣。",N,道理가 일상적 '도리' 의미로 쓰임,N,道理: 형이상학적 원리가 아닌 어휘적 용법
Z069853,"學之為王者事,不與上文属,只是言人君不可不學底道理。",N,道理가 일상적 '도리' 의미로 쓰임,N,道理: 형이상학적 원리가 아닌 어휘적 용법
Z069891,"昨日見温公解得《揚子載魄没理㑹,因疑其解《老子》,亦必曉不得,及㸔果然。",N,理㑹가 고유명사 또는 어휘적 용법임,N,理會: 이해하다는 관용적 용법
Z069898,"温公全不理㑹修養之學,所以不曉。",N,理㑹가 고유명사 또는 어휘적 용법임,N,理會: 이해하다는 관용적 용법
Z069899,"潁濵一生去理㑹修養之術,以今觀之,全曉不得,都説錯了。",N,理㑹가 고유명사 또는 어휘적 용법임,N,理會: 이해하다는 관용적 용법
Z069924,"徐問文中子好䖏與不好䖏曰:""見得道理透後,從髙視下,一目瞭然。",N,道理가 일상적 '도리' 의미로 쓰임,N,道理: 형이상학적 원리가 아닌 어휘적 용법
Z069947,如云晁、董、公孫之對㩀道理㸔只有董仲舒為得。,N,道理가 일상적 '도리' 의미로 쓰임,N,道理: 형이상학적 원리가 아닌 어휘적 용법
Z069965,"盖諸人更無一語及其師人,以為王通與長孫無忌不足,故諸人懼無忌而不敢言,亦無此理。",N,此理가 일상적 '도리' 의미로 쓰임,N,此理: 형이상학적 원리가 아닌 어휘적 용법
Z069974,"及一訪之,見其著述,大率多類《麻衣文體,其言險側輕佻,不合道理。",N,道理가 일상적 용법임,N,不合道理: '道理'는 일상적 용법
Z069975,"又嘗見一書,名曰《子華子》,説天地隂陽,亦説義理人事,皆支離妄作。",N,義理가 일상적 용법임,N,義理人事: '義理'는 일상적 용법
Z069992,"""問他只縁以《元經》帝魏生此説,曰:""便是它大本領䖏不曽理㑹,縦有一二言語可取,但偶然耳。",N,理㑹가 일상적 용법임,N,不曽理㑹: '理會'는 '이해하다'는 뜻
Z069995,"""曰:""它意思,以方員為形,動静為理,然亦無意思,而今自家若見箇道理了,見它這説話,都似不曾説一般。",C,理가 動静으로 서술되나 능동·수동 불명확,N,見箇道理: '道理'는 일상적 용법
Z069998,"""又曰:""樂天知命,吾何憂?窮理盡性,吾何疑?""盖有當憂疑者,有不當憂疑者,然皆心也。",C,窮理盡性에서 理 작용 여부 불명확,N,窮理盡性: '窮理'는 학문적 용법
Z070003,"""又曰:""窮理盡性,吾何疑?樂天知命,吾何憂?""此説是。",C,窮理盡性에서 理 작용 여부 불명확,N,窮理盡性: '窮理'는 학문적 용법
Z070042,"仁義两句,皆将用做體㸔,事之合冝者為義,仁者,愛之理。",C,"仁者,愛之理에서 理 작용 불명확",C,愛之理: '理'가 사랑의 원리임을 지칭
Z070048,"""因言:""惟是《孟子説義理,説得来精細明白,活潑潑地,如荀子空説許多,使人㸔著,如喫糙米飯相似。",N,義理가 일상적 용법임,N,説義理: '義理'는 일상적 용법
Z070068,"至問孟子謂'楊、墨之道不息,孔子之道不著韓文公推尊孟氏闢楊、墨之功,以為不在禹下,而讀《墨》一篇,却謂孔子必用墨子,墨子必用孔子者,何也?""曰:""韓文公第一義,是去學文字,第二義,方去窮究道理,所以㸔得不親切。",N,道理가 일상적 용법임,N,窮究道理: '道理'는 일상적 용법
Z070082,"及貶潮州,寂寥無人共吟詩,無人共飲酒,又無人共博戯,見一箇僧説道理,便為之動。",N,道理가 일상적 용법임,N,僧説道理: '道理'는 일상적 용법
Z070095,"然士大夫未甚理㑹,做工夫。",N,理㑹는 '이해' 의미로 형이상학적 理 아님,N,理會는 '이해하다'는 관용적 용법
Z070098,"又曰:""亦有一般人,已做得工夫,道理上已有所見,只它些小近似䖏,不知只是近似,便把做一般,這裏才一失脚,便䧟他裏面去了。",N,道理는 일상적 '도리' 의미로 형이상학적 아님,N,道理는 '도리'라는 일상적 용법
Z070109,"其言實能外形骸,以理自勝,不為事物侵亂,此是退之死欵。",A,"以理自勝, 理가 작용하는 주체로 서술됨",A,理自勝에서 理가 스스로 이김
Z070111,"金石碑刻,都是没著身已䖏,却不似參禅修飬人,猶是貼著自家身心理㑹也。",B,"貼著自家身心理㑹, 理가 부착됨 명시적 표현",N,心理會는 '심리적으로 이해하다'는 용법
Z070118,"""杜元凱云:""優而㳺之,使自求之;饜而飫之,使自趨之,若江海之浸、膏澤之潤,渙然氷釋,怡然理順,然後為得也。",C,"理順은 상태 서술, 능동·수동 명확치 않음",C,理順은 '이치가 순조롭다'는 의미
Z070132,"浩曰:""唐時莫是李翺最識道理否?""曰:""也只是從佛中来。",N,道理는 일상적 '도리' 의미로 형이상학적 아님,N,道理는 '도리'라는 일상적 용법
Z070135,"至説道理,却類佛。",N,道理는 일상적 '도리' 의미로 형이상학적 아님,N,道理는 '도리'라는 일상적 용법
Z070142,"縁他不曾去窮理,只是學作文,所以如此。",N,窮理는 일상적 '이치를 궁구함' 의미임,N,窮理는 '이치를 궁구하다'는 용법
Z070145,"韓退之及歐、蘇諸公議論,不過是主於文詞,少間却是邊頭𢃄説得些道理,其本意終自可見。",N,"説得些道理, 도리 의미로 형이상학적 아님",N,道理는 '도리'라는 일상적 용법
Z070223,"後世賜姓,殊無義理。",N,義理는 일상적 '도리' 의미로 형이상학적 아님,N,義理는 '의리'라는 일상적 용법
Z070232,"'切恐諡本氏字,先儒隨他錯處解将去,義理不通。",N,義理가 일상적 의미로 쓰임,N,義理는 '의미' 또는 '도리'의 일상적 용법
Z070242,"諸侯以字為諡,只是氏字傳冩之訛,遂以氏字為諡,無義理。",N,義理가 일상적 의미로 쓰임,N,義理는 '의미' 또는 '도리'의 일상적 용법
Z070249,"同異之理,如同姓本親以下去漸踈,異姓本踈,他日婚姻却又親,此隂陽相函之理也,亦萬物聚㪚之理也。",C,理가 근본·총칭으로 서술됨,C,理가 '관계' 또는 '원리'를 지칭하며 작용 여부 불분명
Z070251,"看來嫡庶之别,須畧有等降,乃為合理。",N,合理가 일상적 의미로 쓰임,N,合理는 '합당하다'는 일상적 용법
Z070278,"四方蠻夷,都不曉人事,那裏人却理㑹得般道理,恁地便是那裏人也大故嶢崎,不知是怎生後恁地。",N,理㑹가 이해·이치 의미로 쓰임,N,理會는 '이해하다'는 일상적 용법
Z070279,"㩁場中有文字,賣説中原所在山川、地理、州縣、邸店甚詳,中亦雜以金人官制。",N,地理가 지리 의미로 쓰임,N,地理는 '지리'라는 학문 분야
Z070331,但論其理則相通。,C,理가 통함으로 서술되나 작용 언급 없음,C,理가 '원리'를 지칭하며 작용 여부 불분명
Z070336,"才有此事,得人去理㑹便了。",N,理㑹가 이해·이치 의미로 쓰임,N,理會는 '처리하다'는 일상적 용법
Z070338,"許氏《必用方》,首論虎睛定魄、龍齒安魂,亦有理。",N,理가 이치·원리 의미로 쓰임,C,理가 '이치'를 지칭하며 작용 여부 불분명
Z070346,"論詩物理,因問:""東坡説:""人不怕虎者,虎不奈得其人何?'是有此理?""東坡説:""小兒不怕者,是一證傳燈録》載歸宗、南泉三人曾遇虎,皆不以為事。",N,理가 이치·원리 의미로 쓰임,C,理가 '이치'를 지칭하며 작용 여부 불분명
Z070368,"盖古人以玉幣,後來易以錢,至𤣥宗惑於王璵之説,而鬼神事繁,無許多錢來理得。",N,'理得'는 일상적 용법으로 보임,N,理得는 '처리하다'는 관용적 용법
Z070369,"璵作紙錢易之文字,便是難理㑹。",N,'理㑹'는 이해·회의 의미로 보임,N,理會는 '이해하다'는 관용적 용법
Z070426,"神殺之類,亦只是五行旺衰之氣,推亦有此理,但是後人推得小了,太拘忌耳。",C,"'推亦有此理' 존재만 언급, 작용 불명확",C,有此理는 '이러한 이치'로 존재를 나타냄
Z070465,"或言某人輕財好義,先生曰:""以何道理之而義乎?""",N,'道理'는 일상적 의미로 사용됨,N,道理는 '도리'라는 일상적 용법
Z070475,"賢者順理而安行,智者知機而固守。",C,'順理而安行' 능동성 명확하지 않음,C,順理는 '이치에 따르다'로 작용 여부 불분명
Z070482,"""問:""當時合如何處置?""方善曰:""只得告監司,理㑹賑濟,不從則力爭,又不從則投劾而去。",N,'理㑹賑濟' 이해·회의 의미로 보임,N,理會는 '처리하다'는 관용적 용법
Z070518,"'後又以弟為子,更有甚碍理處?舍弟之子,年乃大於此,則是叔拜姪?""曰:'以弟為子,昭穆不順方伯謨曰:""便是弟之子小,亦不可。",N,'碍理處' 일상적 용법으로 판단됨,C,碍理處는 '이치에 어긋나는 점'으로 작용 불분명
Z070536,"""問:""此理如何?""曰:""也是一箇道理。",N,'道理' 일상적 의미로 사용됨,C,"此理, 道理는 '이치'로 존재를 나타냄"
Z070537,"如始於憂勤,終於逸樂,理而後和。",C,'理而後和' 작용 여부 불명확함,C,理而後和는 '이치에 맞은 후에'로 작용 불분명
Z070539,"又如家人嗃嗃,悔厲吉,婦子嘻嘻,終吝都是此理。",C,"'都是此理' 존재만 언급, 작용 불명확",C,此理는 '이러한 이치'로 존재를 나타냄
Z070567,"裏面有一片大石,有一石門,入去㳂溪到那石上,有陳理常居太學,聞此地好,齎少餅,徑入去石上坐,飢甚則吃少許餅,乆後吃盡了,飢不柰何。",N,文中 '理'는 인명 '陳理'임,N,陳理常은 사람 이름이다.
Z070619,"他更不問義理之是非,但有出處,便說好。",N,'義理'는 일상적 도리 의미,N,義理는 형이상학적 원리가 아니다.
Z070642,"然平子之意,又却理㑹,風角鳥占,何愈扵䜟、緯?陵夷至扵三國、兩晉,則文氣日卑矣。",N,'理㑹'는 '이해하다' 의미 관용어,N,理會는 '이해하다'의 의미이다.
Z070680,"横渠云:'發明道理,惟命字難。",N,'道理'는 일상적 도리 의미,N,道理는 형이상학적 원리가 아니다.
Z070688,"人到五十嵗,不是理㑹文章時節,前面事多,日子少了。",N,'理㑹'는 '이해하다' 의미 관용어,N,理會는 '이해하다'의 의미이다.
Z070692,"有人後生氣盛時,說盡萬千道理,晚年只恁地闒靸底。",N,'道理'는 일상적 도리 의미,N,道理는 형이상학적 원리가 아니다.
Z070697,"""(其說雖麄,/似有理。",N,'似有理'는 '그럴듯하다' 의미 관용어,N,有理는 '이치에 맞다'의 의미이다.
Z070703,"盖他向来,便是硬自執他說,而今又是将這一説來罩,正是未理㑹得在。",N,'理㑹'는 '이해하다' 의미 관용어,N,理會는 '이해하다'의 의미이다.
Z070723,"退之要說道理,又要雜劇。",N,'道理'는 일상적 도리 의미,N,道理는 형이상학적 원리가 아니다.
Z070730,"然唐又封臯陶為帝,又尊老子為祖,更無理㑹。",N,'理㑹'는 '이해하다' 의미 관용어,N,理會는 '이해하다'의 의미이다.
Z070735,"且封建,自古便有聖人,但因自然之理勢而封之,乃見聖人之公心。",C,自然之理勢 언급하나 작용 여부 불명,C,"理勢는 자연의 경향성으로, 능동/수동 불분명"
Z070739,"不知所謂勢者,乃自然之理勢,非不得已之勢也。",C,"自然之理勢 존재 서술, 작용 언급 없음",C,"理勢는 자연의 경향성으로, 능동/수동 불분명"
Z070742,"且如今日蠻洞,能有幾大?若不循理,朝廷亦無如之何。",C,"循理(이치에 따름) 표현, 理 작용 불명",C,"理를 따르지 않는다는 의미로, 능동/수동 불분명"
Z070756,"以地理考之,大段闊。",N,地理(지리)에서 理는 형이상학적 의미 아님,N,地理는 학문 분야를 지칭하는 용어
Z070768,"或問伯夷頌》萬世標準與特立獨行,雖足以明君臣之大義,適權通變,又當循夫理之當然者也。",C,"循理之當然, 理 작용 직접 서술 안 됨",C,理의 당연함은 능동/수동 불분명
Z070781,"人多要出脫,退之也不消得,恐亦有此理也。",C,有此理라 하여 理 작용 여부 불명,C,"이치(此理)가 있다는 의미로, 능동/수동 불분명"
Z070786,"人多説道被大顛說下了,亦有此理。",C,"亦有此理, 理 작용 직접 서술 아님",C,"이치(此理)가 있다는 의미로, 능동/수동 불분명"
Z070787,"是文公不曾理㑹他病痛,被他纔説得髙,便道是好了。",N,理㑹(이해하다) 어휘적 용법임,N,理會는 '이해하다'는 의미의 동사
Z070788,"所以有""頗聦明識道理,實能外形骸,以理自勝""之語。",N,識道理(도리를 앎) 어휘적 용법임,C,"理로써 스스로 이긴다는 의미로, 능동/수동 불분명"
Z070792,"且如六經是文,其中所說,皆是這道理,如何有病?""曰:""不然。",C,皆是這道理라 하여 작용 여부 불명,N,道理는 '도리'라는 일반적 의미
